,Total_Population2020,white_2020,black_2020,native_2020,asian_pi_2020,hisp_2020,pct_white_2020,pct_black_2020,pct_native_2020,pct_asian_pi_2020,pct_hispanic_2020,pov_idx,haz_idx,tcost_idx,pct_poor_ns,pct_nonwhite,hh_pct_white_lt30ami,hh_pct_black_lt30ami,hh_pct_hisp_lt30ami,hh_pct_ai_pi_lt30ami,stusab,state,state_name,county,county_name,tract
28101,2387,1189,171,2,13,898,49.811478844,7.163803938,0.0837871806,0.5446166736,37.620444072,15.0,39.0,,22.5,47.281073446,67.65,23.53,8.24,0.0,IL,17,Illinois,197,Will County,882900
28102,3428,1099,1022,10,17,1187,32.059509918,29.813302217,0.2917152859,0.495915986,34.626604434,47.0,39.0,,10.09,65.229442562,58.26,23.04,8.7,0.0,IL,17,Illinois,197,Will County,883000
28103,3961,951,1703,7,14,1129,24.009088614,42.994193386,0.1767230497,0.3534460995,28.502903307,17.0,39.0,,21.51,72.405660377,21.62,43.24,33.51,0.0,IL,17,Illinois,197,Will County,883100
28104,4211,2402,571,3,66,998,57.041082878,13.559724531,0.0712419853,1.5673236761,23.699833769,64.0,37.0,,6.73,33.567066275,49.47,28.95,18.42,0.0,IL,17,Illinois,197,Will County,883206
28105,3165,1917,403,3,78,653,60.568720379,12.733017378,0.0947867299,2.4644549763,20.631911532,46.0,37.0,,10.52,31.105559026,66.1,16.95,6.78,0.0,IL,17,Illinois,197,Will County,883208
28106,2901,1986,141,2,55,600,68.459152017,4.8603929679,0.0689417442,1.8958979662,20.682523268,89.0,39.0,,2.53,19.409722222,85.71,0.0,0.0,0.0,IL,17,Illinois,197,Will County,883209
28107,2735,2093,194,2,38,316,76.526508227,7.0932358318,0.0731261426,1.3893967093,11.55393053,39.0,39.0,,12.2,21.569433032,48.48,37.88,13.64,0.0,IL,17,Illinois,197,Will County,883210
28108,6584,3376,1198,7,159,1572,51.27582017,18.195625759,0.1063183475,2.414945322,23.876063183,53.0,39.0,,8.86,47.523564696,81.08,21.62,0.0,0.0,IL,17,Illinois,197,Will County,883211
28109,6239,4919,297,3,107,656,78.842763263,4.7603782657,0.0480846289,1.7150184324,10.51450553,89.0,39.0,,2.64,22.54528122,88.24,0.0,8.82,2.35,IL,17,Illinois,197,Will County,883212
28110,5872,4846,226,2,70,512,82.527247956,3.848773842,0.0340599455,1.1920980926,8.719346049,97.0,39.0,,1.05,14.232342999,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,883213
28111,2375,1577,170,0,152,414,66.4,7.1578947368,0.0,6.4,17.431578947,89.0,40.0,,2.54,22.818791946,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,883214
28112,3249,2247,236,2,68,597,69.159741459,7.2637734688,0.0615574023,2.0929516774,18.37488458,94.0,39.0,,1.73,29.451395573,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,883216
28113,4103,2212,515,1,123,1103,53.911771874,12.551791372,0.0243724104,2.9978064831,26.882768706,99.0,87.0,,0.0,47.900146843,33.33,0.0,55.56,0.0,IL,17,Illinois,197,Will County,883217
28114,4279,2100,590,1,119,1321,49.076887123,13.788268287,0.0233699462,2.7810236036,30.871698995,96.0,93.0,,1.13,57.926129846,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,883218
28115,3766,2435,354,0,161,678,64.657461498,9.3998937865,0.0,4.2750929368,18.003186405,52.0,96.0,,9.16,29.812348668,59.38,6.25,2.5,15.63,IL,17,Illinois,197,Will County,883219
28116,3907,3387,53,0,24,273,86.690555413,1.3565395444,0.0,0.6142820578,6.987458408,93.0,40.0,,1.88,6.6260270342,60.0,0.0,0.0,40.0,IL,17,Illinois,197,Will County,883303
28117,1721,1573,2,3,1,108,91.400348635,0.1162115049,0.1743172574,0.0581057525,6.2754212667,61.0,57.0,,7.33,10.633352702,66.67,0.0,25.0,0.0,IL,17,Illinois,197,Will County,883304
28118,3045,2691,15,1,5,223,88.374384236,0.4926108374,0.0328407225,0.1642036125,7.3234811166,40.0,37.0,,12.11,13.611352447,95.45,0.0,3.64,0.0,IL,17,Illinois,197,Will County,883305
28119,3567,2970,14,7,15,390,83.263246426,0.3924866835,0.1962433417,0.4205214466,10.933557611,89.0,39.0,,2.64,13.987836664,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,883306
28120,3898,3296,105,6,19,380,84.556182658,2.6936890713,0.1539250898,0.487429451,9.74858902,60.0,39.0,,7.58,13.045634921,70.0,0.0,25.0,4.0,IL,17,Illinois,197,Will County,883307
28121,4018,3529,58,13,22,213,87.829766053,1.443504231,0.3235440518,0.5475360876,5.3011448482,52.0,52.0,,9.13,10.392340028,98.08,0.0,0.0,0.0,IL,17,Illinois,197,Will County,883401
28122,1940,1733,13,3,5,96,89.329896907,0.6701030928,0.1546391753,0.2577319588,4.9484536082,58.0,62.0,,7.86,14.788345245,89.66,10.34,0.0,0.0,IL,17,Illinois,197,Will County,883402
28123,5594,4797,279,5,108,303,85.752592063,4.9874865928,0.0893814802,1.9306399714,5.4165176975,73.0,29.0,,5.24,15.986949429,71.43,0.0,28.57,0.0,IL,17,Illinois,197,Will County,883504
28124,8769,6375,1101,5,311,660,72.69928156,12.555593568,0.0570190444,3.5465845592,7.5265138556,98.0,26.0,,0.34,26.945616503,,,,,IL,17,Illinois,197,Will County,883505
28125,3878,3334,125,3,14,280,85.972150593,3.223310985,0.0773594636,0.3610108303,7.2202166065,80.0,52.0,,4.11,16.284923232,91.67,0.0,3.33,0.0,IL,17,Illinois,197,Will County,883507
28126,4521,3963,62,7,24,327,87.657597877,1.3713780137,0.1548330015,0.5308560053,7.2329130723,88.0,39.0,,2.7,4.2011019284,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,883509
28127,7057,6143,101,8,26,519,87.048320816,1.4312030608,0.1133626187,0.3684285107,7.3543998866,64.0,39.0,,6.75,8.3476468568,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,883510
28128,4854,4019,144,6,77,470,82.797692625,2.9666254635,0.1236093943,1.5863205604,9.6827358879,86.0,18.0,,3.03,12.866817156,82.14,11.9,4.76,0.0,IL,17,Illinois,197,Will County,883511
28129,5641,4609,158,5,233,450,81.705371388,2.8009218224,0.0886367665,4.1304733203,7.9773089878,68.0,26.0,,6.06,20.668583753,90.63,9.38,0.0,0.0,IL,17,Illinois,197,Will County,883513
28130,7214,5539,418,0,493,568,76.781258664,5.7942888827,0.0,6.8339340172,7.8735791516,88.0,18.0,,2.8,19.900920028,0.0,100.0,0.0,0.0,IL,17,Illinois,197,Will County,883514
28131,4183,3602,90,0,112,244,86.110447048,2.1515658618,0.0,2.6775041836,5.8331341143,94.0,37.0,,1.65,12.633832976,87.5,0.0,12.5,0.0,IL,17,Illinois,197,Will County,883515
28132,8095,6826,376,3,229,390,84.323656578,4.6448424954,0.0370599135,2.8289067326,4.8177887585,90.0,36.0,,2.42,8.041179744,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,883516
28133,3266,2873,43,2,55,217,87.966932027,1.3165952235,0.0612369871,1.6840171464,6.6442131047,62.0,37.0,,7.14,11.327683616,86.67,0.0,13.33,0.0,IL,17,Illinois,197,Will County,883517
28134,5601,4869,106,8,97,389,86.930905196,1.892519193,0.1428316372,1.7318336011,6.9451883592,87.0,29.0,,2.91,3.839842468,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,883519
28135,3304,2844,54,4,50,243,86.07748184,1.6343825666,0.1210653753,1.5133171913,7.3547215496,95.0,37.0,,1.48,7.7894171367,81.25,0.0,23.75,0.0,IL,17,Illinois,197,Will County,883521
28136,3275,2902,46,0,75,165,88.610687023,1.4045801527,0.0,2.2900763359,5.0381679389,90.0,28.0,,2.47,7.5248158822,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,883522
28137,5508,3414,1204,9,72,622,61.982570806,21.859114016,0.1633986928,1.3071895425,11.292665214,67.0,52.0,,6.15,43.8379731,84.0,20.0,0.0,0.0,IL,17,Illinois,197,Will County,883602
28138,3012,638,1903,9,29,262,21.181938911,63.18061089,0.2988047809,0.962815405,8.6985391766,31.0,41.0,,14.71,54.508196721,22.22,60.0,0.0,0.0,IL,17,Illinois,197,Will County,883603
28139,2891,100,2624,0,2,83,3.4590107229,90.76444137,0.0,0.0691802145,2.8709789,76.0,41.0,,4.65,94.835680751,0.0,100.0,0.0,0.0,IL,17,Illinois,197,Will County,883605
28140,4138,652,2878,13,65,315,15.75640406,69.550507492,0.3141614306,1.5708071532,7.6123731271,60.0,41.0,,7.44,83.001906837,0.0,23.08,76.92,0.0,IL,17,Illinois,197,Will County,883606
28141,3255,1736,659,2,2,703,53.333333333,20.24577573,0.0614439324,0.0614439324,21.597542243,40.0,41.0,,12.04,22.846557579,86.75,7.23,2.41,0.0,IL,17,Illinois,197,Will County,883700
28142,2500,362,1876,4,11,161,14.48,75.04,0.16,0.44,6.44,32.0,51.0,,14.54,85.983935743,9.23,80.77,3.85,3.85,IL,17,Illinois,197,Will County,883803
28143,2859,1563,619,2,9,521,54.669464848,21.650926898,0.0699545296,0.314795383,18.223154949,59.0,40.0,,7.71,29.550478998,92.81,2.88,2.88,0.0,IL,17,Illinois,197,Will County,883804
28144,3281,1631,1117,4,20,400,49.71045413,34.044498628,0.1219140506,0.609570253,12.191405059,61.0,52.0,,7.25,60.950810662,80.0,20.0,0.0,0.0,IL,17,Illinois,197,Will County,883806
28145,1414,958,248,0,1,164,67.75106082,17.538896747,0.0,0.0707213579,11.598302687,56.0,75.0,,8.32,19.760479042,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,883808
28146,3630,2278,719,9,11,451,62.754820937,19.807162534,0.2479338843,0.303030303,12.424242424,65.0,37.0,,6.5,15.621403913,88.57,8.57,2.29,0.0,IL,17,Illinois,197,Will County,883809
28147,3795,1344,1904,7,40,316,35.415019763,50.171277997,0.1844532279,1.0540184453,8.3267457181,92.0,41.0,,2.04,61.206120612,43.75,56.25,0.0,0.0,IL,17,Illinois,197,Will County,883810
28148,3025,1929,525,8,30,394,63.768595041,17.355371901,0.2644628099,0.9917355372,13.024793388,49.0,41.0,,9.69,33.059480776,77.06,22.94,0.0,0.0,IL,17,Illinois,197,Will County,883811
28149,6495,5356,202,6,59,694,82.46343341,3.1100846805,0.0923787529,0.9083910701,10.685142417,87.0,62.0,,2.88,9.4558146914,95.56,0.0,4.44,0.0,IL,17,Illinois,197,Will County,883902
28150,1793,1468,20,2,18,214,81.873954267,1.1154489682,0.1115448968,1.0039040714,11.93530396,97.0,52.0,,0.81,10.155830199,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,883903
28151,4365,3807,46,2,16,334,87.216494845,1.0538373425,0.0458190149,0.3665521191,7.6517754868,58.0,52.0,,7.94,9.8543468366,92.54,4.48,2.99,0.0,IL,17,Illinois,197,Will County,883904
28152,4400,3739,54,5,14,348,84.977272727,1.2272727273,0.1136363636,0.3181818182,7.9090909091,55.0,62.0,,8.4,9.2601431981,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,884003
28153,2464,2214,8,6,7,128,89.853896104,0.3246753247,0.2435064935,0.2840909091,5.1948051948,48.0,62.0,,9.92,4.1374474053,88.0,0.0,8.0,0.0,IL,17,Illinois,197,Will County,884004
28154,1367,1236,6,2,0,61,90.41697147,0.4389173372,0.1463057791,0.0,4.4623262619,66.0,62.0,,6.38,6.5375302663,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,884005
28155,2124,1913,3,4,8,118,90.065913371,0.1412429379,0.1883239171,0.3766478343,5.5555555556,40.0,66.0,,12.08,5.6220718376,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,884006
28156,3744,2304,494,1,168,674,61.538461538,13.194444444,0.0267094017,4.4871794872,18.002136752,66.0,37.0,,6.46,32.85044738,54.55,9.09,27.27,6.06,IL,17,Illinois,197,Will County,884101
28157,2642,1055,395,0,151,928,39.931869796,14.950794852,0.0,5.7153671461,35.124905375,80.0,38.0,,4.06,47.779886148,67.8,25.42,6.78,0.0,IL,17,Illinois,197,Will County,884103
28158,0,0,0,0,0,0,,,,,,,99.0,,,,,,,,IL,17,Illinois,197,Will County,980000
28159,2739,488,1823,6,10,410,17.816721431,66.557137641,0.2190580504,0.3650967506,14.968966776,99.0,37.0,,0.0,83.62765639,,,,,IL,17,Illinois,197,Will County,980100
28160,3483,2997,199,13,8,72,86.046511628,5.7134654034,0.3732414585,0.2296870514,2.0671834625,26.0,46.0,,16.58,11.068476978,88.14,8.47,0.0,0.0,IL,17,Illinois,199,Williamson County,20100
28161,5552,4848,138,10,108,153,87.319884726,2.4855907781,0.1801152738,1.9452449568,2.7557636888,46.0,39.0,,10.46,14.794472006,64.68,35.11,0.0,0.0,IL,17,Illinois,199,Williamson County,20201
28162,3150,2555,151,8,121,141,81.111111111,4.7936507937,0.253968254,3.8412698413,4.4761904762,57.0,39.0,,8.14,10.541546093,73.68,0.0,26.32,0.0,IL,17,Illinois,199,Williamson County,20202
28163,5067,4536,78,14,103,102,89.520426288,1.5393724097,0.276297612,2.0327610026,2.0130254589,69.0,40.0,,5.93,13.626103017,95.1,0.0,4.9,0.0,IL,17,Illinois,199,Williamson County,20300
28164,3496,3017,138,7,41,107,86.298627002,3.9473684211,0.200228833,1.1727688787,3.0606407323,24.0,46.0,,17.69,16.868381241,89.66,6.9,0.0,0.0,IL,17,Illinois,199,Williamson County,20400
28165,3400,2964,125,5,62,77,87.176470588,3.6764705882,0.1470588235,1.8235294118,2.2647058824,38.0,39.0,,12.53,6.0277777778,100.0,0.0,0.0,0.0,IL,17,Illinois,199,Williamson County,20500
28166,3798,3442,60,4,11,76,90.626645603,1.579778831,0.1053185887,0.289626119,2.0010531859,25.0,39.0,,17.23,4.5098568728,96.67,0.0,0.0,0.0,IL,17,Illinois,199,Williamson County,20600
28167,4791,4340,39,12,3,113,90.586516385,0.8140262993,0.2504696306,0.0626174076,2.3585890211,47.0,46.0,,10.16,2.8485110056,100.0,0.0,0.0,0.0,IL,17,Illinois,199,Williamson County,20700
28168,2806,2653,11,8,4,48,94.547398432,0.3920171062,0.28510335,0.142551675,1.7106200998,45.0,94.0,,10.72,3.2317297099,100.0,0.0,0.0,0.0,IL,17,Illinois,199,Williamson County,20801
28169,4131,3888,5,5,10,41,94.117647059,0.1210360687,0.1210360687,0.2420721375,0.9924957637,62.0,84.0,,7.12,4.3123245726,93.94,0.0,0.0,0.0,IL,17,Illinois,199,Williamson County,20802
28170,4704,4220,115,9,70,89,89.710884354,2.4447278912,0.1913265306,1.4880952381,1.8920068027,39.0,46.0,,12.15,3.5409035409,100.0,0.0,1.29,0.0,IL,17,Illinois,199,Williamson County,20900
28171,2594,2112,244,1,40,57,81.418658443,9.4063222822,0.0385505012,1.5420200463,2.1973785659,14.0,83.0,,23.61,18.872636461,82.22,0.0,0.0,0.0,IL,17,Illinois,199,Williamson County,21001
28172,1509,1195,79,2,54,128,79.191517561,5.2352551359,0.1325381047,3.578528827,8.4824387011,43.0,96.0,,11.28,6.0481099656,83.33,0.0,0.0,0.0,IL,17,Illinois,199,Williamson County,21002
28173,1120,840,110,4,16,50,75.0,9.8214285714,0.3571428571,1.4285714286,4.4642857143,27.0,96.0,,16.23,9.9307159353,80.95,19.05,0.0,0.0,IL,17,Illinois,199,Williamson County,21003
28174,2958,2301,306,10,12,142,77.789046653,10.344827586,0.338066261,0.4056795132,4.800540906,10.0,39.0,,27.37,22.358456545,73.26,18.37,0.0,0.0,IL,17,Illinois,199,Williamson County,21100
28175,4404,3565,332,14,45,169,80.949137148,7.5386012716,0.3178928247,1.0217983651,3.8374205268,35.0,39.0,,13.52,15.982142857,62.69,28.36,8.96,1.19,IL,17,Illinois,199,Williamson County,21200
28176,4688,4205,148,11,29,76,89.697098976,3.156996587,0.2346416382,0.6186006826,1.6211604096,49.0,46.0,,9.71,5.5522148727,90.0,10.0,0.0,0.0,IL,17,Illinois,199,Williamson County,21300
28177,5502,4515,531,93,43,138,82.061068702,9.6510359869,1.6902944384,0.7815339876,2.5081788441,24.0,50.0,,17.81,18.70207593,45.45,0.0,0.0,4.55,IL,17,Illinois,199,Williamson County,21400
28178,4727,3823,140,18,50,397,80.875819759,2.9617093294,0.3807911995,1.0577533319,8.3985614555,51.0,52.0,,9.31,9.0719499479,84.21,0.0,14.74,0.0,IL,17,Illinois,201,Winnebago County,101
28179,2729,2235,48,12,20,246,81.898131184,1.7588860388,0.4397215097,0.7328691829,9.0142909491,45.0,41.0,,10.65,11.759868421,90.91,9.09,0.0,0.0,IL,17,Illinois,201,Winnebago County,103
28180,2665,2117,101,4,50,228,79.437148218,3.7898686679,0.1500938086,1.8761726079,8.5553470919,14.0,41.0,,23.22,13.848857645,87.5,0.0,0.0,0.0,IL,17,Illinois,201,Winnebago County,104
28181,4161,3338,140,12,68,368,80.221100697,3.3645758231,0.2883922134,1.6342225427,8.8440278779,57.0,52.0,,8.17,19.471947195,44.44,0.0,11.11,22.22,IL,17,Illinois,201,Winnebago County,105
28182,3152,2545,103,9,41,287,80.742385787,3.2677664975,0.2855329949,1.3007614213,9.1053299492,8.0,41.0,,28.91,26.050183253,96.3,1.48,1.48,0.0,IL,17,Illinois,201,Winnebago County,200
28183,3786,3066,136,7,30,294,80.982567353,3.5921817221,0.1848917063,0.7923930269,7.765451664,17.0,41.0,,21.54,22.216400314,77.78,20.0,1.78,0.0,IL,17,Illinois,201,Winnebago County,300
28184,2191,1653,100,6,86,232,75.445002282,4.5641259699,0.2738475582,3.9251483341,10.58877225,68.0,41.0,,6.03,30.637362637,88.89,8.89,0.0,0.0,IL,17,Illinois,201,Winnebago County,401
28185,3009,2242,219,0,72,351,74.509803922,7.2781655035,0.0,2.3928215354,11.665004985,50.0,41.0,,9.58,25.513987192,100.0,0.0,0.0,0.0,IL,17,Illinois,201,Winnebago County,402
28186,4438,3076,553,10,157,447,69.310500225,12.460567823,0.2253267237,3.5376295629,10.072104552,85.0,41.0,,3.35,24.388052998,100.0,0.0,0.0,0.0,IL,17,Illinois,201,Winnebago County,403
28187,4916,2834,644,10,252,916,57.648494711,13.100081367,0.2034174125,5.1261187958,18.633034988,41.0,38.0,,11.78,22.482788296,100.0,0.0,2.58,0.0,IL,17,Illinois,201,Winnebago County,501
28188,3862,1967,673,2,176,860,50.932159503,17.426204039,0.051786639,4.5572242361,22.26825479,17.0,41.0,,21.29,43.95774285,74.07,25.93,0.0,0.0,IL,17,Illinois,201,Winnebago County,502
28189,4166,3148,215,2,124,473,75.564090254,5.1608257321,0.0480076812,2.9764762362,11.353816611,69.0,41.0,,5.96,30.590590591,70.37,0.0,18.52,7.41,IL,17,Illinois,201,Winnebago County,506
28190,3996,2320,753,0,164,549,58.058058058,18.843843844,0.0,4.1041041041,13.738738739,17.0,41.0,,21.59,38.113207547,25.0,72.5,5.0,0.0,IL,17,Illinois,201,Winnebago County,507
28191,3155,2238,262,0,251,284,70.935023772,8.3042789223,0.0,7.9556259905,9.0015847861,84.0,41.0,,3.39,28.040540541,84.62,0.0,15.38,0.0,IL,17,Illinois,201,Winnebago County,510
28192,2511,1550,156,2,283,411,61.728395062,6.2126642772,0.079649542,11.270410195,16.367980884,89.0,41.0,,2.58,24.848973017,58.33,0.0,25.0,6.67,IL,17,Illinois,201,Winnebago County,511
28193,5366,3789,453,8,450,466,70.611256057,8.4420424898,0.1490868431,8.3861349236,8.6843086098,82.0,41.0,,3.8,23.62804878,96.55,0.0,3.45,0.0,IL,17,Illinois,201,Winnebago County,512
28194,4022,2872,311,20,243,415,71.40726007,7.7324714073,0.4972650423,6.0417702636,10.318249627,19.0,41.0,,20.14,25.13253012,83.67,14.29,0.0,1.63,IL,17,Illinois,201,Winnebago County,513
28195,3368,2521,162,2,156,388,74.851543943,4.809976247,0.0593824228,4.6318289786,11.520190024,74.0,41.0,,4.97,24.060751399,76.19,23.81,0.0,0.0,IL,17,Illinois,201,Winnebago County,514
28196,2727,1891,293,0,135,295,69.343601027,10.744407774,0.0,4.9504950495,10.817748442,43.0,88.0,,11.31,19.937815779,60.0,0.0,40.0,0.0,IL,17,Illinois,201,Winnebago County,515
28197,4071,3076,292,0,136,393,75.558830754,7.172684844,0.0,3.3407025301,9.6536477524,87.0,80.0,,2.91,25.998920086,100.0,0.0,0.0,0.0,IL,17,Illinois,201,Winnebago County,516
28198,4259,2858,436,12,122,601,67.104954215,10.23714487,0.2817562808,2.8645221883,14.111293731,58.0,41.0,,7.89,30.333885863,52.38,28.57,19.05,0.0,IL,17,Illinois,201,Winnebago County,600
28199,3065,2309,223,0,54,328,75.334420881,7.2756933116,0.0,1.7618270799,10.701468189,54.0,41.0,,8.69,14.086294416,91.43,0.0,5.71,0.0,IL,17,Illinois,201,Winnebago County,700
28200,2860,1312,738,2,36,596,45.874125874,25.804195804,0.0699300699,1.2587412587,20.839160839,13.0,41.0,,24.33,38.372093023,48.05,37.66,10.39,0.0,IL,17,Illinois,201,Winnebago County,800
28201,2065,528,875,5,35,522,25.569007264,42.372881356,0.2421307506,1.6949152542,25.278450363,1.0,38.0,,47.05,72.220235967,21.66,64.97,5.73,0.0,IL,17,Illinois,201,Winnebago County,1000
28202,1243,602,371,5,66,141,48.431214803,29.847144006,0.4022526146,5.3097345133,11.343523733,5.0,41.0,,33.67,46.605374823,54.29,40.0,5.71,0.0,IL,17,Illinois,201,Winnebago County,1100
28203,2191,598,580,2,312,582,27.2934733,26.471930625,0.0912825194,14.240073026,26.563213145,0.0,38.0,,67.79,74.460431655,21.95,32.74,10.62,35.4,IL,17,Illinois,201,Winnebago County,1200
28204,2110,723,655,5,95,488,34.265402844,31.042654028,0.2369668246,4.5023696682,23.127962085,7.0,41.0,,30.3,52.306314375,33.33,38.89,11.11,0.0,IL,17,Illinois,201,Winnebago County,1300
28205,4122,1840,916,18,54,1014,44.638524988,22.222222222,0.4366812227,1.3100436681,24.599708879,26.0,41.0,,16.59,44.645406949,70.86,17.14,8.57,5.71,IL,17,Illinois,201,Winnebago County,1400
28206,5454,2915,649,4,267,1377,53.447011368,11.899523286,0.0733406674,4.895489549,25.247524752,55.0,41.0,,8.5,36.151491966,100.0,0.0,0.0,0.0,IL,17,Illinois,201,Winnebago County,1500
28207,5556,2609,957,6,281,1362,46.958243341,17.22462203,0.1079913607,5.0575953924,24.514038877,28.0,38.0,,16.07,60.951647081,33.33,0.0,0.0,6.67,IL,17,Illinois,201,Winnebago County,1600
28208,3117,1565,413,14,60,883,50.208533847,13.249919795,0.4491498235,1.9249278152,28.328521014,30.0,41.0,,15.12,42.646530025,54.17,25.0,20.83,0.0,IL,17,Illinois,201,Winnebago County,1700
28209,4762,1749,1196,18,218,1317,36.728265435,25.11549769,0.3779924402,4.5779084418,27.656446871,4.0,38.0,,36.28,59.72917826,52.3,31.97,11.48,1.64,IL,17,Illinois,201,Winnebago County,1800
28210,3463,1798,345,10,158,1022,51.920300318,9.9624602945,0.2887669651,4.5625180479,29.511983829,40.0,38.0,,12.11,34.636038186,90.38,9.62,0.0,0.0,IL,17,Illinois,201,Winnebago County,1900
28211,2366,1259,154,11,17,791,53.212172443,6.5088757396,0.4649196957,0.718512257,33.431952663,9.0,38.0,,28.56,35.764705882,64.71,0.0,5.88,0.0,IL,17,Illinois,201,Winnebago County,2000
28212,1780,553,639,11,62,424,31.06741573,35.898876404,0.6179775281,3.4831460674,23.820224719,1.0,36.0,,49.67,65.861742424,35.38,63.08,0.0,0.0,IL,17,Illinois,201,Winnebago County,2100
28213,3508,1060,983,16,9,1295,30.216647662,28.021664766,0.4561003421,0.2565564424,36.915621437,14.0,41.0,,23.39,67.031342401,53.73,37.31,10.45,0.0,IL,17,Illinois,201,Winnebago County,2200
28214,2410,1017,791,6,10,429,42.199170124,32.821576763,0.2489626556,0.4149377593,17.800829876,17.0,41.0,,21.05,52.700729927,46.15,33.33,17.95,0.0,IL,17,Illinois,201,Winnebago County,2301
28215,1249,776,133,6,5,250,62.129703763,10.648518815,0.4803843074,0.4003202562,20.01601281,31.0,52.0,,14.86,23.755102041,100.0,5.0,0.0,0.0,IL,17,Illinois,201,Winnebago County,2302
28216,2464,424,1465,3,6,460,17.207792208,59.456168831,0.1217532468,0.2435064935,18.668831169,2.0,41.0,,43.99,87.345309381,9.45,88.19,0.0,0.0,IL,17,Illinois,201,Winnebago County,2400
28217,2626,390,1390,11,11,656,14.851485149,52.932216299,0.4188880427,0.4188880427,24.980959634,2.0,41.0,,42.67,83.204633205,12.58,74.19,12.9,0.0,IL,17,Illinois,201,Winnebago County,2500
28218,2736,499,1620,7,15,424,18.238304094,59.210526316,0.2558479532,0.548245614,15.497076023,0.0,38.0,,63.69,80.868024801,15.66,84.34,0.84,0.0,IL,17,Illinois,201,Winnebago County,2600
28219,2993,280,979,12,4,1642,9.3551620448,32.709655864,0.4009355162,0.1336451721,54.861343134,16.0,41.0,,21.66,86.425339367,13.46,48.08,38.46,0.0,IL,17,Illinois,201,Winnebago County,2700
